Date,AAPL,AMZN,GDX,MSFT,SPY,^VIX
2018-01-30,161.24510192871094,1437.8199462890625,23.162355422973633,89.3400650024414,268.600830078125,14.789999961853027
2018-01-31,161.68931579589844,1450.8900146484375,23.458675384521484,91.52684783935547,268.73419189453125,13.539999961853027
2018-02-01,162.02732849121094,1390.0,23.40928840637207,90.80435180664062,268.4292297363281,13.470000267028809
2018-02-02,154.99693298339844,1429.949951171875,22.628978729248047,88.4152603149414,262.58551025390625,17.309999465942383
2018-02-05,151.12440490722656,1390.0,22.43143081665039,84.77384185791016,251.6034698486328,37.31999969482422
2018-02-06,157.44015502929688,1442.8399658203125,21.83879280090332,87.98175048828125,256.5606994628906,29.979999542236328
2018-02-07,154.06982421875,1416.780029296875,21.5325927734375,86.32481384277344,255.16885375976562,27.729999542236328
2018-02-08,149.8303680419922,1350.5,21.414066314697266,81.89347076416016,245.5977783203125,33.459999084472656
2018-02-09,151.6630096435547,1339.5999755859375,21.414066314697266,84.94723510742188,249.2870330810547,29.059999465942383
2018-02-12,157.77178955078125,1386.22998046875,21.700510025024414,85.86239624023438,252.94772338867188,25.610000610351562
2018-02-13,159.35232543945312,1414.510009765625,21.730140686035156,86.53675842285156,253.5768280029297,24.969999313354492
2018-02-14,162.2903594970703,1451.050048828125,22.727752685546875,87.89176940917969,256.99920654296875,19.260000228881836
2018-02-15,167.73980712890625,1461.760009765625,22.707998275756836,89.68231201171875,260.27850341796875,19.1299991607666
2018-02-16,167.19679260253906,1448.68994140625,22.233884811401367,89.04352569580078,260.3547668457031,19.459999084472656
2018-02-20,166.6343994140625,1468.3499755859375,21.60173797607422,89.74038696289062,258.72467041015625,20.600000381469727
2018-02-21,165.87806701660156,1482.9200439453125,21.52271842956543,88.54989624023438,257.4377136230469,20.020000457763672
2018-02-22,167.26467895507812,1485.3399658203125,21.46345329284668,88.7822036743164,257.7713317871094,18.719999313354492
2018-02-23,170.17361450195312,1500.0,21.700510025024414,91.03732299804688,261.8800354003906,16.489999771118164
2018-02-26,173.5382843017578,1521.949951171875,21.907934188842773,92.35360717773438,264.92108154296875,15.800000190734863
2018-02-27,172.97592163085938,1511.97998046875,21.226396560668945,91.17283630371094,261.6131591796875,18.59000015258789
2018-02-28,172.714111328125,1512.449951171875,21.08811378479004,90.75664520263672,258.96295166015625,19.850000381469727
2018-03-01,169.6887664794922,1493.449951171875,21.305416107177734,89.8662109375,255.1974334716797,22.469999313354492
2018-03-02,170.86207580566406,1500.25,21.226396560668945,90.05978393554688,256.5130310058594,19.59000015258789
2018-03-05,171.45358276367188,1523.6099853515625,21.38443374633789,90.63082122802734,259.47772216796875,18.729999542236328
2018-03-06,171.30812072753906,1537.6400146484375,21.740018844604492,90.32109832763672,260.1355285644531,18.360000610351562
